route_name,model,Fit_Status,train_R2,val_R2,train_MAE,val_MAE,train_RMSE,val_RMSE,val_MAPE,val_sMAPE
SER_86e5_start_aggregated.csv,XGBoost,Good Fit,0.9208399653434752,0.8870044946670532,14.333528518676758,17.829036712646484,18.819831712154816,23.08901338434581,24.546697207947982,13.712657208001216
SER_83ea_start_aggregated.csv,XGBoost,Good Fit,0.9681532979011536,0.8996992111206055,5.021356105804443,7.860508918762207,6.734017559575842,10.67282363897722,16.22194232433425,15.940184248010173
SER_d2ca_start_aggregated.csv,XGBoost,Overfitting,0.919170379638672,0.3945546150207519,3.275851964950561,7.003907680511475,5.339586208470236,9.997296540082802,180.52386970478173,71.34022300576758
SER_dae4_start_aggregated.csv,XGBoost,Good Fit,0.9435002207756042,0.8505698442459106,6.831427574157715,11.479126930236816,9.037301224122572,15.442902272268006,22.090121253600927,17.547822539097346
SER_0a92_start_aggregated.csv,XGBoost,Overfitting,0.6983791589736938,0.4472090005874634,7.80128812789917,10.198741912841797,10.14634282414497,13.427368887071369,84.64462764575829,42.67119530891343
SER_6208_start_aggregated.csv,XGBoost,Good Fit,0.971654772758484,0.9343146681785583,7.815132141113281,11.826746940612791,10.345238339392097,16.20938245553617,22.98798156092618,18.644501770439188
SER_09a1_start_aggregated.csv,XGBoost,Good Fit,0.8365874290466309,0.7047384977340698,6.376597881317139,8.80942440032959,8.527616628421338,12.079307429184423,30.379040092411564,24.55357703663533
SER_058d_start_aggregated.csv,XGBoost,Good Fit,0.9426403045654296,0.9023491144180298,15.461922645568848,20.51714515686035,20.5455582693586,27.23386738446899,16.157230849868238,13.203721695027175
SER_482d_start_aggregated.csv,XGBoost,Good Fit,0.958590030670166,0.905005156993866,12.732491493225098,19.52583122253418,16.859852866258205,26.081889379668823,19.22192929408954,15.504462701812052
SER_624b_return_aggregated.csv,XGBoost,Good Fit,0.9489335417747498,0.8885698914527893,13.12264633178711,20.2575740814209,17.62390652774884,27.31784152036964,19.45686763323596,16.697827161041314
SER_4a85_start_aggregated.csv,XGBoost,Good Fit,0.9371556043624878,0.8793379664421082,10.55763053894043,15.38988971710205,14.402877710809706,20.857969726774627,19.41499974648755,15.913978320200473
SER_8c1f_return_aggregated.csv,XGBoost,Good Fit,0.9588133096694946,0.9171042442321776,12.313961029052734,18.093107223510746,16.656287560053805,24.3961859551889,15.22985618325548,13.218252794463275
SER_92a6_return_aggregated.csv,XGBoost,Good Fit,0.9942208528518676,0.8793338537216187,0.8468494415283203,4.496364116668701,1.2837132756404293,5.8869555956625605,46.044230160871926,25.686158864474457
SER_8952_start_aggregated.csv,XGBoost,Good Fit,0.7804816961288452,0.7376148700714111,8.965396881103516,9.566137313842772,11.889491825521418,12.776438509281268,27.351557890780843,21.785233924840064
SER_a30f_start_aggregated.csv,XGBoost,Good Fit,0.8787186741828918,0.7817328572273254,13.409913063049316,17.84157943725586,17.667250617590888,24.471741864900903,27.56635409653147,22.606212916412684
